,name,kind,categori1,categori2,url,image_href,fit,season,두께
661,액티브 바람막이 셋업 크림,상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3291073?loc=goods_rank,//image.msscdn.net/images/goods_img/20230511/3291073/3291073_16838084744548_500.jpg,오버 사이즈,"봄,여름,가을","얇음,약간 얇음"
662,샬롯 클래식 셋업 자켓(JK-2831),상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3290858?loc=goods_rank,//image.msscdn.net/images/goods_img/20230511/3290858/3290858_16837801917180_500.jpg,레귤러,여름,보통
663,CROP BOLERO BOMBER JACKET (GREEN),상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3290487?loc=goods_rank,//image.msscdn.net/images/goods_img/20230511/3290487/3290487_16837728402213_500.jpg,레귤러,"봄,여름",약간 얇음
664,[2PACK] 씨알에스 클래식 반팔&후드집업 - 4COLOR,상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3289898?loc=goods_rank,//image.msscdn.net/images/goods_img/20230511/3289898/3289898_16837661813099_500.jpg,오버 사이즈,"봄,여름,가을",보통
665,데이지 퍼프 후드 집업 [MELANGE],상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3288375?loc=goods_rank,//image.msscdn.net/images/goods_img/20230510/3288375/3288375_16837063170704_500.jpg,슬림,"봄,여름,가을",얇음
666,로지 레이스 카라 가디건 [CREAM],상의,아우터,카디건,https://www.musinsa.com/app/goods/3288369?loc=goods_rank,//image.msscdn.net/images/goods_img/20230510/3288369/3288369_16837062959684_500.jpg,슬림,"봄,여름,가을",얇음
667,lotsyou_Berry More Cardigan Black,상의,아우터,카디건,https://www.musinsa.com/app/goods/3278831?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3278831/3278831_16837897925937_500.jpg,레귤러,"봄,여름",보통
668,lotsyou_Berry More Cardigan Navy,상의,아우터,카디건,https://www.musinsa.com/app/goods/3278830?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3278830/3278830_16837897176811_500.jpg,레귤러,"봄,여름",보통
669,lotsyou_Berry More Cardigan Ivory,상의,아우터,카디건,https://www.musinsa.com/app/goods/3278829?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3278829/3278829_16837895918406_500.jpg,레귤러,"봄,여름",보통
670,lotsyou_Giselle Cardigan Black,상의,아우터,카디건,https://www.musinsa.com/app/goods/3278821?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3278821/3278821_16837890248892_500.jpg,"슬림,레귤러,루즈","봄,여름,가을,겨울",보통
671,lotsyou_Giselle Cardigan Light Gray,상의,아우터,카디건,https://www.musinsa.com/app/goods/3278819?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3278819/3278819_16837886878077_500.jpg,"슬림,레귤러,루즈","봄,여름,가을,겨울",보통
672,RIBBON CROCHET KNIT CARDIGAN - BLUE,상의,아우터,카디건,https://www.musinsa.com/app/goods/3275418?loc=goods_rank,//image.msscdn.net/images/goods_img/20230503/3275418/3275418_16831032314674_500.jpg,레귤러,"봄,여름","약간 얇음,보통"
673,액티브 풀오버 후드 아노락 차콜,상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3291058?loc=goods_rank,//image.msscdn.net/images/goods_img/20230511/3291058/3291058_16837844923205_500.jpg,오버 사이즈,"봄,여름,가을","얇음,약간 얇음"
674,액티브 풀오버 후드 아노락 블랙,상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3291057?loc=goods_rank,//image.msscdn.net/images/goods_img/20230511/3291057/3291057_16837844216366_500.jpg,오버 사이즈,"봄,여름,가을","얇음,약간 얇음"
675,액티브 풀오버 후드 아노락 크림,상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3291056?loc=goods_rank,//image.msscdn.net/images/goods_img/20230511/3291056/3291056_16837843205879_500.jpg,오버 사이즈,"봄,여름,가을","얇음,약간 얇음"
676,COLOR BLOCK WINDBREAKER,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3290190?loc=goods_rank,//image.msscdn.net/images/goods_img/20230511/3290190/3290190_16842904346243_500.jpg,오버 사이즈,"봄,여름",얇음
677,스팽글 패치 자수 경량 윈드 점퍼 웜 그레이,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3288971?loc=goods_rank,//image.msscdn.net/images/goods_img/20230510/3288971/3288971_16837129060994_500.jpg,루즈,"봄,여름,가을",얇음
678,스팽글 패치 자수 경량 윈드 점퍼 아이보리,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3288957?loc=goods_rank,//image.msscdn.net/images/goods_img/20230510/3288957/3288957_16837125199296_500.jpg,루즈,"봄,여름,가을",얇음
679,루렉스 패치 자수 경량 윈드 점퍼 웜 그레이,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3288926?loc=goods_rank,//image.msscdn.net/images/goods_img/20230510/3288926/3288926_16837118409918_500.jpg,루즈,"봄,여름,가을",얇음
680,루렉스 패치 자수 경량 윈드 점퍼 블랙,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3288866?loc=goods_rank,//image.msscdn.net/images/goods_img/20230510/3288866/3288866_16837113028431_500.jpg,루즈,"봄,여름,가을",얇음
681,클레어 니트 베스트 집업 [아이보리],상의,아우터,카디건,https://www.musinsa.com/app/goods/3284722?loc=goods_rank,//image.msscdn.net/images/goods_img/20230509/3284722/3284722_16836196417737_500.jpg,레귤러,"봄,여름,가을",약간 얇음
682,프레즐 니트 셔츠 [마블 블루],상의,아우터,카디건,https://www.musinsa.com/app/goods/3284575?loc=goods_rank,//image.msscdn.net/images/goods_img/20230509/3284575/3284575_16836196229622_500.jpg,루즈,"봄,여름,가을,겨울",약간 얇음
683,인시젼 셔츠 자켓 화이트,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3281914?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3281914/3281914_16837710666743_500.png,루즈,"봄,가을",보통
684,인시젼 셔츠 자켓 블랙,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3281913?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3281913/3281913_16837710726181_500.png,루즈,"봄,가을",보통
685,[ADIDAS REWORK SERIES] 가먼트워싱 커브드 후드 집업 블랙,상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3281883?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3281883/3281883_16837695483186_500.png,루즈,"봄,가을",보통
686,칼라 하프 니트 카디건_블랙,상의,아우터,카디건,https://www.musinsa.com/app/goods/3279705?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3279705/3279705_16836961887141_500.jpg,루즈,"봄,여름",얇음
687,칼라 하프 니트 카디건_아이보리,상의,아우터,카디건,https://www.musinsa.com/app/goods/3279704?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3279704/3279704_16836962038402_500.jpg,루즈,"봄,여름",얇음
688,TOURING SATIN JACKET [BLACK],상의,아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3274106?loc=goods_rank,//image.msscdn.net/images/goods_img/20230503/3274106/3274106_16837793348721_500.jpg,루즈,"봄,가을,겨울",보통
689,(ORMEZZANO)  울 린넨 블레이저  [NAVY],상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3273850?loc=goods_rank,//image.msscdn.net/images/goods_img/20230503/3273850/3273850_16837776550192_500.jpg,"슬림,레귤러","봄,여름",얇음
690,남녀공용 나일론 배색 후드 집업 [카키],상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3269502?loc=goods_rank,//image.msscdn.net/images/goods_img/20230429/3269502/3269502_16837907622349_500.jpg,루즈,"봄,여름,가을,겨울","약간 얇음,보통"
691,남성 더블 업 지퍼 후드집업 [베이지],상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3269500?loc=goods_rank,//image.msscdn.net/images/goods_img/20230429/3269500/3269500_16837886736966_500.jpg,루즈,"봄,가을,겨울",보통
692,남성 더블 업 지퍼 후드집업 [블랙],상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3269499?loc=goods_rank,//image.msscdn.net/images/goods_img/20230429/3269499/3269499_16837887003609_500.jpg,루즈,"봄,가을,겨울",보통
693,여름 남성 골프조끼 나일론 냉감 망사 베스트 KNMMVE53,상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3268056?loc=goods_rank,//image.msscdn.net/images/goods_img/20230428/3268056/3268056_16826489834868_500.jpg,레귤러,여름,약간 얇음
694,브레서블 퀵 드라이 아노락 - 블랙 - JK-23SU009BK,상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3258393?loc=goods_rank,//image.msscdn.net/images/goods_img/20230425/3258393/3258393_16824179461938_500.jpg,레귤러,"봄,여름,가을",얇음
695,라이트 팩커블 레인 판초 - 발삼 그린 - JK-22SU007RBGR,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3251788?loc=goods_rank,//image.msscdn.net/images/goods_img/20230421/3251788/3251788_16820778427190_500.jpg,레귤러,"봄,여름,가을",보통
696,라이트 팩커블 레인 판초 - 블랙 - JK-22SU007RBK,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3251787?loc=goods_rank,//image.msscdn.net/images/goods_img/20230421/3251787/3251787_16820775801710_500.jpg,레귤러,"봄,여름,가을",얇음
697,라이트 팩커블 레인 자켓 - 발삼 그린 - JK-22SU006RBGR,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3251786?loc=goods_rank,//image.msscdn.net/images/goods_img/20230421/3251786/3251786_16820769287356_500.jpg,레귤러,"봄,여름,가을",얇음
698,라이트 팩커블 레인 자켓 - 블랙 - JK-22SU006RBK,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3251784?loc=goods_rank,//image.msscdn.net/images/goods_img/20230421/3251784/3251784_16820767248802_500.jpg,레귤러,"봄,여름,가을",얇음
699,3L 레인 자켓 - 그레이 - JK-23SU004GY,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3251780?loc=goods_rank,//image.msscdn.net/images/goods_img/20230421/3251780/3251780_16820739747633_500.jpg,레귤러,"봄,여름,가을",보통
700,3L 레인 자켓 - 발삼 그린 - JK-23SU004BGR,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3251779?loc=goods_rank,//image.msscdn.net/images/goods_img/20230421/3251779/3251779_16820734790858_500.jpg,레귤러,"봄,여름,가을",보통
701,3L 레인 자켓 - 블랙 - JK-23SU004BK,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3251778?loc=goods_rank,//image.msscdn.net/images/goods_img/20230421/3251778/3251778_16820731152305_500.jpg,레귤러,"봄,여름,가을",보통
702,컬러팝 로고 자수 바람막이 남색,상의,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/1306831?loc=goods_rank,//image.msscdn.net/images/goods_img/20200214/1306831/1306831_1_500.jpg,"레귤러,루즈","봄,가을","약간 얇음,보통"
703,슬림핏 골지 브이넥 니트 가디건(CD-1938),상의,아우터,카디건,https://www.musinsa.com/app/goods/3255198?loc=goods_rank,//image.msscdn.net/images/goods_img/20230424/3255198/3255198_16831015028659_500.jpg,레귤러,여름,보통
704,와이넥 슬림핏 골지 니트 가디건(R-CD-1939),상의,아우터,카디건,https://www.musinsa.com/app/goods/3255196?loc=goods_rank,//image.msscdn.net/images/goods_img/20230424/3255196/3255196_16823137492959_500.jpg,슬림,여름,보통
705,Double-Breasted Tweed Jacket,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3272720?loc=goods_rank,//image.msscdn.net/images/goods_img/20230502/3272720/3272720_16830287279794_500.jpg,슬림,"봄,가을",약간 두꺼움
706,Floral Print Sequin Jacket,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3272077?loc=goods_rank,//image.msscdn.net/images/goods_img/20230502/3272077/3272077_16830158105192_500.jpg,레귤러,"봄,여름",약간 얇음
707,트리코트 쿨터치 반팔 아노락 LIGHT KHAKI,상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3271785?loc=goods_rank,//image.msscdn.net/images/goods_img/20230502/3271785/3271785_16830922712641_500.jpg,오버 사이즈,여름,약간 얇음
708,트리코트 쿨터치 반팔 아노락 BLACK,상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3271608?loc=goods_rank,//image.msscdn.net/images/goods_img/20230502/3271608/3271608_16830923482053_500.jpg,오버 사이즈,여름,약간 얇음
709,Signature Real Linen Jacket (Oatmeal),상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3267437?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3267437/3267437_16826650772685_500.jpg,루즈,"봄,여름",보통
710,Silky Half Jacket (White),상의,아우터,카디건,https://www.musinsa.com/app/goods/3267434?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3267434/3267434_16830106357694_500.jpg,루즈,"봄,여름",약간 얇음
711,Day cardigan (Black),상의,아우터,카디건,https://www.musinsa.com/app/goods/3267430?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3267430/3267430_16830089947020_500.jpg,슬림,"봄,여름",얇음
712,고통-성품 블레이져,상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3260356?loc=goods_rank,//image.msscdn.net/images/goods_img/20230425/3260356/3260356_16826541280748_500.jpg,레귤러,"봄,가을",보통
713,컬러 포인트 숏 슬리브 가디건 옐로우,상의,아우터,카디건,https://www.musinsa.com/app/goods/3256390?loc=goods_rank,//image.msscdn.net/images/goods_img/20230424/3256390/3256390_16825792392428_500.jpg,슬림,"봄,여름",약간 얇음
714,컬러 포인트 숏 슬리브 가디건 네이비,상의,아우터,카디건,https://www.musinsa.com/app/goods/3256387?loc=goods_rank,//image.msscdn.net/images/goods_img/20230424/3256387/3256387_16825793479205_500.jpg,슬림,"봄,여름",약간 얇음
715,AC HC Suede Vest. Camel,상의,아우터,베스트,https://www.musinsa.com/app/goods/3270193?loc=goods_rank,//image.msscdn.net/images/goods_img/20230501/3270193/3270193_16829267969441_500.jpg,슬림,"봄,여름,가을,겨울",보통
716,leedsless space cargo hood zip-up 리즈리스 스페이스 카고 후드집업 [gray],상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3269980?loc=goods_rank,//image.msscdn.net/images/goods_img/20230501/3269980/3269980_16828945543174_500.jpg,"루즈,오버 사이즈","봄,여름,가을,겨울",보통
717,leedsless space cargo hood zip-up 리즈리스 스페이스 카고 후드집업 [black],상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3269978?loc=goods_rank,//image.msscdn.net/images/goods_img/20230501/3269978/3269978_16828938619104_500.jpg,"루즈,오버 사이즈","봄,여름,가을,겨울",보통
718,샴브레이 셔츠 자켓_네이비,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3269957?loc=goods_rank,//image.msscdn.net/images/goods_img/20230501/3269957/3269957_16828811807109_500.jpg,루즈,"봄,여름,가을",약간 얇음
719,샴브레이 셔츠 자켓_베이지,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3269956?loc=goods_rank,//image.msscdn.net/images/goods_img/20230501/3269956/3269956_16828807736034_500.jpg,루즈,"봄,여름,가을",약간 얇음
720,린넨 쵸어 자켓_에크루,상의,아우터,기타 아우터,https://www.musinsa.com/app/goods/3269954?loc=goods_rank,//image.msscdn.net/images/goods_img/20230501/3269954/3269954_16828794821692_500.jpg,루즈,"봄,여름,가을",약간 얇음
721,슈퍼비전 윈드브레이커 자켓 핑크-블랙,상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3269880?loc=goods_rank,//image.msscdn.net/images/goods_img/20230430/3269880/3269880_16828481010600_500.jpg,루즈,"봄,여름,가을",보통
722,슈퍼비전 윈드브레이커 자켓 핑크-화이트,상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3269879?loc=goods_rank,//image.msscdn.net/images/goods_img/20230430/3269879/3269879_16828480610588_500.jpg,루즈,"봄,여름,가을",보통
723,슈퍼비전 윈드브레이커 자켓 화이트-블랙,상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3269875?loc=goods_rank,//image.msscdn.net/images/goods_img/20230430/3269875/3269875_16828480162633_500.jpg,루즈,"봄,여름,가을",보통
724,SIDE SHIRRING RIBBON VEST_BLACK,상의,아우터,베스트,https://www.musinsa.com/app/goods/3269734?loc=goods_rank,//image.msscdn.net/images/goods_img/20230429/3269734/3269734_16854501294961_500.jpg,슬림,"봄,여름,가을,겨울",보통
725,스티치 배색 TR자켓_레드와인,상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3269693?loc=goods_rank,//image.msscdn.net/images/goods_img/20230429/3269693/3269693_16827639712621_500.png,루즈,"봄,가을",보통
726,스티치 배색 TR자켓_카키,상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3269690?loc=goods_rank,//image.msscdn.net/images/goods_img/20230429/3269690/3269690_16827634478796_500.png,루즈,"봄,가을",보통
727,스티치 배색 TR자켓_블랙,상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3269422?loc=goods_rank,//image.msscdn.net/images/goods_img/20230428/3269422/3269422_16826776491279_500.jpg,루즈,"봄,가을",보통
728,남녀공용 스탠다드 스웨트  후드집업 자켓 +조거팬츠 상하세트 [라이트멜란지],상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3268797?loc=goods_rank,//image.msscdn.net/images/goods_img/20230428/3268797/3268797_16826629386716_500.jpg,루즈,"봄,가을",보통
729,남녀공용 스탠다드 스웨트  후드집업 자켓 +조거팬츠 상하세트 [라이트멜란지+블랙],상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3268795?loc=goods_rank,//image.msscdn.net/images/goods_img/20230428/3268795/3268795_16826627901443_500.jpg,루즈,"봄,가을",보통
730,남녀공용 스탠다드 스웨트  후드집업 자켓 +조거팬츠 상하세트 [베이지+블랙],상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3268779?loc=goods_rank,//image.msscdn.net/images/goods_img/20230428/3268779/3268779_16826619758376_500.jpg,루즈,"봄,가을",보통
731,남녀공용 스탠다드 스웨트  후드집업 자켓 +5부 면반바지 상하세트 [라이트멜란지],상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3268777?loc=goods_rank,//image.msscdn.net/images/goods_img/20230428/3268777/3268777_16826618196005_500.jpg,루즈,"봄,가을",보통
732,남녀공용 스탠다드 스웨트  후드집업 자켓 +5부 면반바지 상하세트 [라이트멜란지+블랙],상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3268773?loc=goods_rank,//image.msscdn.net/images/goods_img/20230428/3268773/3268773_16826616737927_500.jpg,루즈,"봄,가을",보통
733,남녀공용 스탠다드 스웨트  후드집업 자켓 +5부 면반바지 상하세트 [베이지+블랙],상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3268762?loc=goods_rank,//image.msscdn.net/images/goods_img/20230428/3268762/3268762_16826614844357_500.jpg,루즈,"봄,가을",보통
734,포켓 후드 집업-오트밀,상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3268639?loc=goods_rank,//image.msscdn.net/images/goods_img/20230428/3268639/3268639_16826592058349_500.jpg,루즈,"봄,가을,겨울",약간 두꺼움
735,쏘잉 마이하트 로고 가디건 그레이,상의,아우터,카디건,https://www.musinsa.com/app/goods/3266248?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3266248/3266248_16825797909100_500.jpg,레귤러,"봄,여름,가을",보통
736,쏘잉 마이하트 로고 가디건 핑크,상의,아우터,카디건,https://www.musinsa.com/app/goods/3266220?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3266220/3266220_16825793770469_500.jpg,레귤러,"봄,여름,가을",보통
737,남녀공용 스탠다드 스웨트 와펜 후드집업  후디 자켓 [라이트멜란지],상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3266179?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3266179/3266179_16825785560568_500.jpg,루즈,"봄,가을",보통
738,남녀공용 스탠다드 스웨트 와펜 후드집업  후디 자켓 [베이지],상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3266166?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3266166/3266166_16825783826486_500.jpg,루즈,"봄,가을",보통
739,트리플 하트 후드집업 블랙,상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3265420?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3265420/3265420_16825676831521_500.jpg,루즈,"봄,여름,가을","약간 얇음,보통,두꺼움"
740,메탈릭 로고 후드집업 그레이,상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3265414?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3265414/3265414_16825672515806_500.jpg,루즈,"봄,여름,가을",보통
741,카라 볼레로 니트,상의,아우터,카디건,https://www.musinsa.com/app/goods/3258016?loc=goods_rank,//image.msscdn.net/images/goods_img/20230425/3258016/3258016_16830088808065_500.jpg,슬림,여름,보통
742,마리오 썸머 샤기 브이넥 베스트 atb960m(BLACK),상의,아우터,베스트,https://www.musinsa.com/app/goods/3257900?loc=goods_rank,//image.msscdn.net/images/goods_img/20230425/3257900/3257900_16823850200638_500.jpg,레귤러,"봄,여름,가을",약간 얇음
743,크랙 라인 데님 자켓,상의,아우터,트러커 재킷,https://www.musinsa.com/app/goods/3247982?loc=goods_rank,//image.msscdn.net/images/goods_img/20230419/3247982/3247982_16819102605490_500.jpg,"루즈,오버 사이즈","봄,가을,겨울",보통
744,루즈 게이즈 니트 베스트(블랙),상의,아우터,베스트,https://www.musinsa.com/app/goods/3235403?loc=goods_rank,//image.msscdn.net/images/goods_img/20230414/3235403/3235403_16830042770538_500.jpg,루즈,"봄,여름,가을",얇음
745,루즈 게이즈 니트 베스트(네이비),상의,아우터,베스트,https://www.musinsa.com/app/goods/3235394?loc=goods_rank,//image.msscdn.net/images/goods_img/20230414/3235394/3235394_16830045311726_500.jpg,루즈,"봄,여름,가을",얇음
746,루즈 게이즈 니트 베스트(연카키),상의,아우터,베스트,https://www.musinsa.com/app/goods/3235364?loc=goods_rank,//image.msscdn.net/images/goods_img/20230414/3235364/3235364_16830047905135_500.jpg,루즈,"봄,여름,가을",얇음
747,[오디너리 X 헬로키티] 썸머 케이블 가디건 [IVORY],상의,아우터,카디건,https://www.musinsa.com/app/goods/3234655?loc=goods_rank,//image.msscdn.net/images/goods_img/20230414/3234655/3234655_16830157467785_500.jpg,슬림,여름,보통
748,[오디너리 X 헬로키티] 썸머 케이블 가디건 [BLACK],상의,아우터,카디건,https://www.musinsa.com/app/goods/3234650?loc=goods_rank,//image.msscdn.net/images/goods_img/20230414/3234650/3234650_16830157821162_500.jpg,슬림,여름,보통
749,[오디너리 X 헬로키티] 브이넥 카라 가디건 [IVORY],상의,아우터,카디건,https://www.musinsa.com/app/goods/3234646?loc=goods_rank,//image.msscdn.net/images/goods_img/20230414/3234646/3234646_16830157955713_500.jpg,레귤러,여름,보통
750,[오디너리 X 헬로키티] 브이넥 카라 가디건 [NAVY],상의,아우터,카디건,https://www.musinsa.com/app/goods/3234642?loc=goods_rank,//image.msscdn.net/images/goods_img/20230414/3234642/3234642_16830158251414_500.jpg,레귤러,여름,보통
751,하미나 크로셰 카라 가디건(IVORY),상의,아우터,카디건,https://www.musinsa.com/app/goods/3233541?loc=goods_rank,//image.msscdn.net/images/goods_img/20230413/3233541/3233541_16820623003023_500.jpg,루즈,"봄,여름,가을",보통
752,하미나 크로셰 카라 가디건(SAGE GREEN),상의,아우터,카디건,https://www.musinsa.com/app/goods/3233540?loc=goods_rank,//image.msscdn.net/images/goods_img/20230413/3233540/3233540_16820623088832_500.jpg,루즈,"봄,여름,가을",보통
753,크로셰 집업 하이넥 자켓(Ivory),상의,아우터,카디건,https://www.musinsa.com/app/goods/3233509?loc=goods_rank,//image.msscdn.net/images/goods_img/20230413/3233509/3233509_16820625511316_500.jpg,루즈,"봄,여름,가을",얇음
754,아이코닉 쉐르파 미들랭스 재킷,상의,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3267653?loc=goods_rank,//image.msscdn.net/images/goods_img/20230428/3267653/3267653_16826429184572_500.jpg,오버 사이즈,"봄,가을,겨울",약간 두꺼움
755,TR 걸고리 버클 베스트 (블랙),상의,아우터,베스트,https://www.musinsa.com/app/goods/3267061?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3267061/3267061_16825898018913_500.png,루즈,"봄,여름,가을,겨울",보통
756,TR 걸고리 버클 베스트 (차콜),상의,아우터,베스트,https://www.musinsa.com/app/goods/3267045?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3267045/3267045_16825895525597_500.png,루즈,"봄,여름,가을,겨울",보통
757,자카드 크롭 베스트 (Yellow),상의,아우터,베스트,https://www.musinsa.com/app/goods/3247684?loc=goods_rank,//image.msscdn.net/images/goods_img/20230419/3247684/3247684_16823132667289_500.jpg,슬림,"봄,여름,가을",약간 얇음
758,자카드 크롭 베스트 (Sky),상의,아우터,베스트,https://www.musinsa.com/app/goods/3247681?loc=goods_rank,//image.msscdn.net/images/goods_img/20230419/3247681/3247681_16823137093147_500.jpg,슬림,"봄,여름,가을",약간 얇음
759,트랙 베스트 (White),상의,아우터,베스트,https://www.musinsa.com/app/goods/3247666?loc=goods_rank,//image.msscdn.net/images/goods_img/20230419/3247666/3247666_16823140141601_500.jpg,레귤러,"봄,여름","얇음,약간 얇음"
760,트랙 베스트 (Grey),상의,아우터,베스트,https://www.musinsa.com/app/goods/3247661?loc=goods_rank,//image.msscdn.net/images/goods_img/20230419/3247661/3247661_16823142498841_500.jpg,레귤러,"봄,여름","얇음,약간 얇음"
761,GJ028 CWU8P 사티르 베스트 (BLACK),상의,아우터,베스트,https://www.musinsa.com/app/goods/3238246?loc=goods_rank,//image.msscdn.net/images/goods_img/20230417/3238246/3238246_16825857920982_500.jpg,레귤러,"봄,여름,가을,겨울",보통
762,XTK054 트럼프 킹 니트 베스트 (NAVY),상의,아우터,베스트,https://www.musinsa.com/app/goods/3227293?loc=goods_rank,//image.msscdn.net/images/goods_img/20230412/3227293/3227293_16825742066918_500.jpg,레귤러,"봄,여름,가을",보통
763,XTK054 트럼프 킹 니트 베스트 (BURGUNDY),상의,아우터,베스트,https://www.musinsa.com/app/goods/3227288?loc=goods_rank,//image.msscdn.net/images/goods_img/20230412/3227288/3227288_16825742390780_500.jpg,레귤러,"봄,여름,가을",보통
764,2023 SPRING UNI 양면지 가디건_OTI105,상의,아우터,카디건,https://www.musinsa.com/app/goods/3266306?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3266306/3266306_16825810852486_500.jpg,루즈,"봄,가을",보통
765,[오버핏] 스몰스타 후드집업 - 5COLOR,상의,아우터,후드 집업,https://www.musinsa.com/app/goods/3264800?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3264800/3264800_16825574074967_500.jpg,오버 사이즈,"봄,여름,가을",보통
766,N-FD 나일론 오버핏 셋업 수트 (블레이저),상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3264691?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3264691/3264691_16825557156111_500.jpg,오버 사이즈,"봄,여름,가을",약간 얇음
767,스퀘어 지퍼 포켓 자켓,상의,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3263944?loc=goods_rank,//image.msscdn.net/images/goods_img/20230426/3263944/3263944_16824998230202_500.jpg,오버 사이즈,"봄,여름,가을",약간 얇음
768,옥스포드 컬러 블록 아노락-민트,상의,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3262891?loc=goods_rank,//image.msscdn.net/images/goods_img/20230426/3262891/3262891_16824896855781_500.jpg,오버 사이즈,"봄,여름,가을",보통
