,name,categori1,categori2,url,image*href,fit,season,두께
1347,COLOR BLOCK WINDBREAKER,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3290190?loc=goods_rank,//image.msscdn.net/images/goods_img/20230511/3290190/3290190_16842904346243_500.jpg,오버 사이즈,"봄,여름",얇음
1348,Alice V-neck Knit,아우터,카디건,https://www.musinsa.com/app/goods/3289963?loc=goods_rank,//image.msscdn.net/images/goods_img/20230511/3289963/3289963_16837676871221_500.jpg,레귤러,여름,보통
1349,스팽글 패치 자수 경량 윈드 점퍼 웜 그레이,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3288971?loc=goods_rank,//image.msscdn.net/images/goods_img/20230510/3288971/3288971_16837129060994_500.jpg,루즈,"봄,여름,가을",얇음
1350,스팽글 패치 자수 경량 윈드 점퍼 아이보리,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3288957?loc=goods_rank,//image.msscdn.net/images/goods_img/20230510/3288957/3288957_16837125199296_500.jpg,루즈,"봄,여름,가을",얇음
1351,루렉스 패치 자수 경량 윈드 점퍼 블랙,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3288866?loc=goods_rank,//image.msscdn.net/images/goods_img/20230510/3288866/3288866_16837113028431_500.jpg,루즈,"봄,여름,가을",얇음
1352,프레즐 니트 셔츠 [마블 블루],아우터,카디건,https://www.musinsa.com/app/goods/3284575?loc=goods_rank,//image.msscdn.net/images/goods_img/20230509/3284575/3284575_16836196229622_500.jpg,루즈,"봄,여름,가을,겨울",약간 얇음
1353,인시젼 셔츠 자켓 화이트,아우터,기타 아우터,https://www.musinsa.com/app/goods/3281914?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3281914/3281914_16837710666743_500.png,루즈,"봄,가을",보통
1354,인시젼 셔츠 자켓 블랙,아우터,기타 아우터,https://www.musinsa.com/app/goods/3281913?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3281913/3281913_16837710726181_500.png,루즈,"봄,가을",보통
1355,TOURING SATIN JACKET [BLACK],아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3274106?loc=goods_rank,//image.msscdn.net/images/goods_img/20230503/3274106/3274106_16837793348721_500.jpg,루즈,"봄,가을,겨울",보통
1356,(ORMEZZANO)  울 린넨 블레이저  [NAVY],아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3273850?loc=goods_rank,//image.msscdn.net/images/goods_img/20230503/3273850/3273850_16837776550192_500.jpg,"슬림,레귤러","봄,여름",얇음
1357,남녀공용 나일론 배색 후드 집업 [카키],아우터,후드 집업,https://www.musinsa.com/app/goods/3269502?loc=goods_rank,//image.msscdn.net/images/goods_img/20230429/3269502/3269502_16837907622349_500.jpg,루즈,"봄,여름,가을,겨울","약간 얇음,보통"
1358,남성 더블 업 지퍼 후드집업 [베이지],아우터,후드 집업,https://www.musinsa.com/app/goods/3269500?loc=goods_rank,//image.msscdn.net/images/goods_img/20230429/3269500/3269500_16837886736966_500.jpg,루즈,"봄,가을,겨울",보통
1359,남성 더블 업 지퍼 후드집업 [블랙],아우터,후드 집업,https://www.musinsa.com/app/goods/3269499?loc=goods_rank,//image.msscdn.net/images/goods_img/20230429/3269499/3269499_16837887003609_500.jpg,루즈,"봄,가을,겨울",보통
1360,여름 남성 골프조끼 나일론 냉감 망사 베스트 KNMMVE53,스포츠/용품,아우터,https://www.musinsa.com/app/goods/3268056?loc=goods_rank,//image.msscdn.net/images/goods_img/20230428/3268056/3268056_16826489834868_500.jpg,레귤러,여름,약간 얇음
1361,브레서블 퀵 드라이 아노락 - 아스팔트 - JK-23SU009AS,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3258394?loc=goods_rank,//image.msscdn.net/images/goods_img/20230425/3258394/3258394_16824182431866_500.jpg,레귤러,"봄,여름,가을",얇음
1362,브레서블 퀵 드라이 아노락 - 블랙 - JK-23SU009BK,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3258393?loc=goods_rank,//image.msscdn.net/images/goods_img/20230425/3258393/3258393_16824179461938_500.jpg,레귤러,"봄,여름,가을",얇음
1363,라이트 팩커블 레인 판초 - 발삼 그린 - JK-22SU007RBGR,아우터,기타 아우터,https://www.musinsa.com/app/goods/3251788?loc=goods_rank,//image.msscdn.net/images/goods_img/20230421/3251788/3251788_16820778427190_500.jpg,레귤러,"봄,여름,가을",보통
1364,라이트 팩커블 레인 판초 - 블랙 - JK-22SU007RBK,아우터,기타 아우터,https://www.musinsa.com/app/goods/3251787?loc=goods_rank,//image.msscdn.net/images/goods_img/20230421/3251787/3251787_16820775801710_500.jpg,레귤러,"봄,여름,가을",얇음
1365,라이트 팩커블 레인 자켓 - 발삼 그린 - JK-22SU006RBGR,아우터,기타 아우터,https://www.musinsa.com/app/goods/3251786?loc=goods_rank,//image.msscdn.net/images/goods_img/20230421/3251786/3251786_16820769287356_500.jpg,레귤러,"봄,여름,가을",얇음
1366,라이트 팩커블 레인 자켓 - 블랙 - JK-22SU006RBK,아우터,기타 아우터,https://www.musinsa.com/app/goods/3251784?loc=goods_rank,//image.msscdn.net/images/goods_img/20230421/3251784/3251784_16820767248802_500.jpg,레귤러,"봄,여름,가을",얇음
1367,3L 레인 자켓 - 그레이 - JK-23SU004GY,아우터,기타 아우터,https://www.musinsa.com/app/goods/3251780?loc=goods_rank,//image.msscdn.net/images/goods_img/20230421/3251780/3251780_16820739747633_500.jpg,레귤러,"봄,여름,가을",보통
1368,3L 레인 자켓 - 발삼 그린 - JK-23SU004BGR,아우터,기타 아우터,https://www.musinsa.com/app/goods/3251779?loc=goods_rank,//image.msscdn.net/images/goods_img/20230421/3251779/3251779_16820734790858_500.jpg,레귤러,"봄,여름,가을",보통
1369,3L 레인 자켓 - 블랙 - JK-23SU004BK,아우터,기타 아우터,https://www.musinsa.com/app/goods/3251778?loc=goods_rank,//image.msscdn.net/images/goods_img/20230421/3251778/3251778_16820731152305_500.jpg,레귤러,"봄,여름,가을",보통
1370,컬러팝 로고 자수 바람막이 남색,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/1306831?loc=goods_rank,//image.msscdn.net/images/goods_img/20200214/1306831/1306831_1_500.jpg,"레귤러,루즈","봄,가을","약간 얇음,보통"
1371,비스코스 오버 핏 블레이저 (4COLORS),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3286800?loc=goods_rank,//image.msscdn.net/images/goods_img/20230510/3286800/3286800_16836877578837_500.jpg,오버 사이즈,"봄,여름,가을",보통
1372,레이즈 나일론 윈드 브레이커  GRAY,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3286376?loc=goods_rank,//image.msscdn.net/images/goods_img/20230510/3286376/3286376_16836830549936_500.jpg,오버 사이즈,"봄,여름,가을",얇음
1373,레이즈 나일론 윈드 브레이커 DARK GRAY,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3286342?loc=goods_rank,//image.msscdn.net/images/goods_img/20230510/3286342/3286342_16836822220026_500.jpg,오버 사이즈,"봄,여름,가을",얇음
1374,오버사이즈 코튼 블래이저_핀턱 버뮤다팬츠 세트 _핑크,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3285840?loc=goods_rank,//image.msscdn.net/images/goods_img/20230509/3285840/3285840_16836252132577_500.jpg,오버 사이즈,"봄,여름,가을",보통
1375,데일리 코튼 가디건 - 민트,아우터,카디건,https://www.musinsa.com/app/goods/3285838?loc=goods_rank,//image.msscdn.net/images/goods_img/20230509/3285838/3285838_16836251251640_500.jpg,루즈,"봄,가을,겨울",약간 두꺼움
1376,브이넥 체크 트위드 자켓_랩반바지 세트_블루,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3285836?loc=goods_rank,//image.msscdn.net/images/goods_img/20230509/3285836/3285836_16836250204202_500.jpg,레귤러,"봄,가을",보통
1377,퍼프소매 크롭자켓_투턱 와이드 팬츠 세트_베이지,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3285825?loc=goods_rank,//image.msscdn.net/images/goods_img/20230509/3285825/3285825_16836245578192_500.jpg,루즈,여름,얇음
1378,퍼프소매 크롭자켓_투턱 와이드 팬츠 세트_카키,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3285817?loc=goods_rank,//image.msscdn.net/images/goods_img/20230509/3285817/3285817_16836243341306_500.jpg,루즈,여름,얇음
1379,Hidden cotton knit vest Ivory,아우터,베스트,https://www.musinsa.com/app/goods/3284441?loc=goods_rank,//image.msscdn.net/images/goods_img/20230509/3284441/3284441_16836122985582_500.jpg,루즈,"봄,여름,가을",보통
1380,퍼프소매 크롭 자켓_베이지,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3283835?loc=goods_rank,//image.msscdn.net/images/goods_img/20230509/3283835/3283835_16836092848710_500.jpg,루즈,여름,얇음
1381,퍼프소매 트위드 자켓_옐로우,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3281655?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3281655/3281655_16835351649878_500.jpg,레귤러,"봄,여름",보통
1382,고통-인내 블레이져,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3265749?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3265749/3265749_16826541556182_500.jpg,레귤러,"봄,가을",보통
1383,[SET] RR 로고 타이다이 아노락 셋업 (레드),아우터,아노락 재킷,https://www.musinsa.com/app/goods/3260845?loc=goods_rank,//image.msscdn.net/images/goods_img/20230425/3260845/3260845_16836046660732_500.jpg,오버 사이즈,"봄,여름,가을",약간 얇음
1384,22SS_Two tone Knit (Melon-Off white),아우터,베스트,https://www.musinsa.com/app/goods/3053672?loc=goods_rank,//image.msscdn.net/images/goods_img/20230201/3053672/3053672_16757602376129_500.jpg,레귤러,"봄,여름",보통
1385,Shearling Bomber Jacket_Brown,아우터,무스탕/퍼,https://www.musinsa.com/app/goods/3279740?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3279740/3279740_16835115609942_500.jpg,오버 사이즈,겨울,"약간 두꺼움,두꺼움"
1386,wappen out pocket denim jacket(SET),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3277791?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3277791/3277791_16831795739019_500.jpg,레귤러,"봄,여름,가을",보통
1387,투웨이 오버핏 비건 레더 자켓 (블랙),아우터,레더/라이더스 재킷,https://www.musinsa.com/app/goods/3261308?loc=goods_rank,//image.msscdn.net/images/goods_img/20230426/3261308/3261308_16835688893717_500.jpg,"루즈,오버 사이즈","봄,가을",보통
1388,미니멀 비건 레더 자켓 (베이지),아우터,레더/라이더스 재킷,https://www.musinsa.com/app/goods/3261306?loc=goods_rank,//image.msscdn.net/images/goods_img/20230426/3261306/3261306_16835689356963_500.jpg,레귤러,"봄,가을",보통
1389,미니멀 비건 레더 자켓 (블랙),아우터,레더/라이더스 재킷,https://www.musinsa.com/app/goods/3261305?loc=goods_rank,//image.msscdn.net/images/goods_img/20230426/3261305/3261305_16835690220892_500.jpg,레귤러,"봄,가을",보통
1390,크롭 밴딩 울 블레이저 (베이지),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3261272?loc=goods_rank,//image.msscdn.net/images/goods_img/20230426/3261272/3261272_16835711017244_500.jpg,레귤러,"봄,여름,가을",보통
1391,크롭 밴딩 울 블레이저 (핑크),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3261271?loc=goods_rank,//image.msscdn.net/images/goods_img/20230426/3261271/3261271_16835711623167_500.jpg,레귤러,"봄,여름,가을","약간 얇음,보통"
1392,크롭 밴딩 울 블레이저 (네이비),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3261270?loc=goods_rank,//image.msscdn.net/images/goods_img/20230426/3261270/3261270_16835712316198_500.jpg,레귤러,"봄,여름,가을",보통
1393,크롭 밴딩 울 블레이저 (그레이),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3261269?loc=goods_rank,//image.msscdn.net/images/goods_img/20230426/3261269/3261269_16835713828462_500.jpg,레귤러,"봄,여름,가을",약간 얇음
1394,크롭 밴딩 울 블레이저 (블랙),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3261268?loc=goods_rank,//image.msscdn.net/images/goods_img/20230426/3261268/3261268_16835714447155_500.jpg,레귤러,"봄,여름,가을","약간 얇음,보통"
1395,2버튼 미니멀 울 블레이저 (베이지),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3261261?loc=goods_rank,//image.msscdn.net/images/goods_img/20230426/3261261/3261261_16835666903028_500.jpg,"레귤러,루즈","봄,여름,가을",보통
1396,2버튼 미니멀 울 블레이저 (핑크),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3261260?loc=goods_rank,//image.msscdn.net/images/goods_img/20230426/3261260/3261260_16835665741881_500.jpg,"레귤러,루즈","봄,여름,가을",보통
1397,2버튼 미니멀 울 블레이저 (네이비),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3261259?loc=goods_rank,//image.msscdn.net/images/goods_img/20230426/3261259/3261259_16835664946262_500.jpg,레귤러,"봄,여름,가을",보통
1398,2버튼 미니멀 울 블레이저 (그레이),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3261258?loc=goods_rank,//image.msscdn.net/images/goods_img/20230426/3261258/3261258_16835663620500_500.jpg,레귤러,"봄,여름,가을",보통
1399,2버튼 미니멀 울 블레이저 (블랙),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3261256?loc=goods_rank,//image.msscdn.net/images/goods_img/20230426/3261256/3261256_16833961948259_500.jpg,"레귤러,루즈","봄,여름,가을",보통
1400,카라넥 가디건 [2 COLOR],아우터,카디건,https://www.musinsa.com/app/goods/3237818?loc=goods_rank,//image.msscdn.net/images/goods_img/20230417/3237818/3237818_16836159635677_500.jpg,레귤러,여름,보통
1401,Cool Biz Cropped Set up Jacket Charcoal,아우터,기타 아우터,https://www.musinsa.com/app/goods/3281850?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3281850/3281850_16835387730762_500.jpg,레귤러,"봄,여름",약간 얇음
1402,Cool Biz Cropped Set up Jacket Black,아우터,기타 아우터,https://www.musinsa.com/app/goods/3281838?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3281838/3281838_16835385046584_500.jpg,레귤러,"봄,여름",약간 얇음
1403,벌룬 반팔 니트 가디건 - 옐로우,아우터,카디건,https://www.musinsa.com/app/goods/3280659?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3280659/3280659_16835272379089_500.jpg,"슬림,레귤러","봄,여름,가을",약간 얇음
1404,벌룬 반팔 니트 가디건 - 핑크,아우터,카디건,https://www.musinsa.com/app/goods/3280638?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3280638/3280638_16835270081762_500.jpg,"슬림,레귤러","봄,여름,가을",약간 얇음
1405,벌룬 반팔 니트 가디건 - 블랙,아우터,카디건,https://www.musinsa.com/app/goods/3280610?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3280610/3280610_16835267715114_500.jpg,"슬림,레귤러","봄,여름,가을",약간 얇음
1406,울 저지 오버 사이즈 칼라 가디건 - 라이트 그레이,아우터,카디건,https://www.musinsa.com/app/goods/3279449?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3279449/3279449_16837690774165_500.jpg,슬림,"봄,여름,가을,겨울",약간 얇음
1407,2Way Summer knit Slit Crop Vest Gray black,아우터,베스트,https://www.musinsa.com/app/goods/3279377?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3279377/3279377_16835039727471_500.jpg,레귤러,여름,보통
1408,2Way Summer knit Slit Crop Vest Green,아우터,베스트,https://www.musinsa.com/app/goods/3279373?loc=goods_rank,//image.msscdn.net/images/goods_img/20230508/3279373/3279373_16835033758567_500.jpg,레귤러,여름,보통
1409,싱글 포켓 자켓 - 체크,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3279092?loc=goods_rank,//image.msscdn.net/images/goods_img/20230506/3279092/3279092_16833476361202_500.jpg,루즈,"봄,가을,겨울",보통
1410,썸머 메쉬 오버핏 베스트 베이지,아우터,베스트,https://www.musinsa.com/app/goods/3279024?loc=goods_rank,//image.msscdn.net/images/goods_img/20230505/3279024/3279024_16832757627024_500.jpg,오버 사이즈,"봄,여름",얇음
1411,썸머 메쉬 오버핏 베스트 블랙,아우터,베스트,https://www.musinsa.com/app/goods/3279022?loc=goods_rank,//image.msscdn.net/images/goods_img/20230505/3279022/3279022_16832757517407_500.jpg,오버 사이즈,"봄,여름",얇음
1412,크롭 봄버 자켓,아우터,블루종/MA-1,https://www.musinsa.com/app/goods/3277608?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3277608/3277608_16831784970892_500.jpg,레귤러,"봄,여름,가을",보통
1413,남녀공용 포켓 트랙 샤이닝 쟈켓 [베이지],아우터,기타 아우터,https://www.musinsa.com/app/goods/3269505?loc=goods_rank,//image.msscdn.net/images/goods_img/20230429/3269505/3269505_16837876449286_500.jpg,루즈,"봄,가을,겨울",보통
1414,남녀공용 포켓 트랙 샤이닝 쟈켓 [그린],아우터,기타 아우터,https://www.musinsa.com/app/goods/3269504?loc=goods_rank,//image.msscdn.net/images/goods_img/20230429/3269504/3269504_16837876988133_500.jpg,루즈,"봄,가을,겨울",보통
1415,남녀공용 포켓 트랙 샤이닝 쟈켓 [네이비],아우터,기타 아우터,https://www.musinsa.com/app/goods/3269503?loc=goods_rank,//image.msscdn.net/images/goods_img/20230429/3269503/3269503_16837877222597_500.jpg,루즈,"봄,가을,겨울",보통
1416,남녀공용 나일론 배색 후드 집업 [블랙],아우터,후드 집업,https://www.musinsa.com/app/goods/3269501?loc=goods_rank,//image.msscdn.net/images/goods_img/20230429/3269501/3269501_16837907844334_500.jpg,루즈,"봄,여름,가을,겨울","약간 얇음,보통"
1417,여성 더블 라인 지퍼 후드집업 [베이지],아우터,후드 집업,https://www.musinsa.com/app/goods/3269498?loc=goods_rank,//image.msscdn.net/images/goods_img/20230429/3269498/3269498_16837888537280_500.jpg,"레귤러,루즈","봄,가을,겨울",보통
1418,여성 더블 라인 지퍼 후드집업 [블랙],아우터,후드 집업,https://www.musinsa.com/app/goods/3269497?loc=goods_rank,//image.msscdn.net/images/goods_img/20230429/3269497/3269497_16837888905235_500.jpg,"레귤러,루즈","봄,가을,겨울",보통
1419,라이트 페이즐리 로브 코트(CT-1373),아우터,기타 아우터,https://www.musinsa.com/app/goods/3268556?loc=goods_rank,//image.msscdn.net/images/goods_img/20230428/3268556/3268556_16826575581373_500.jpg,루즈,여름,보통
1420,[슬림] 리넨라이크 터치 셋업 자켓 (그레이),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3266542?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3266542/3266542_16829908016020_500.jpg,슬림,"봄,가을,겨울",약간 얇음
1421,[슬림] 리넨라이크 터치 셋업 자켓 (네이비),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3266541?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3266541/3266541_16829908204647_500.jpg,슬림,"봄,가을,겨울",약간 얇음
1422,트위드 베스트-블랙,아우터,베스트,https://www.musinsa.com/app/goods/3265648?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3265648/3265648_16832895572569_500.jpg,슬림,여름,약간 두꺼움
1423,트위드 베스트-핑크,아우터,베스트,https://www.musinsa.com/app/goods/3265625?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3265625/3265625_16832895341463_500.jpg,슬림,여름,약간 두꺼움
1424,샘 오버사이즈 셋업,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3260822?loc=goods_rank,//image.msscdn.net/images/goods_img/20230425/3260822/3260822_16831061553205_500.jpg,오버 사이즈,"봄,가을",보통
1425,알파카 울 더플코트 (크림),아우터,겨울 기타 코트,https://www.musinsa.com/app/goods/1198736?loc=goods_rank,//image.msscdn.net/images/goods_img/20191023/1198736/1198736_2_500.jpg,레귤러,"가을,겨울",보통
1426,노카라 포켓 자켓 - 차콜,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3278345?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3278345/3278345_16831838063119_500.jpg,루즈,"봄,여름,가을",약간 얇음
1427,노카라 포켓 자켓 - 카키,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3278331?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3278331/3278331_16831836376964_500.jpg,루즈,"봄,여름,가을",약간 얇음
1428,히든 후드 윈드 브레이커 - 그레이,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3278276?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3278276/3278276_16831826758360_500.jpg,루즈,"봄,여름,가을",약간 얇음
1429,히든 후드 윈드 브레이커 - 블랙,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3278264?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3278264/3278264_16831825737670_500.jpg,루즈,"봄,여름,가을",약간 얇음
1430,2023 SPRING UNI 실리콘라벨 포인트 SET 후드집업_OTI182,아우터,후드 집업,https://www.musinsa.com/app/goods/3278218?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3278218/3278218_16831827298164_500.jpg,"레귤러,루즈","봄,가을",보통
1431,2023 SPRING 여성전용 라글란 크롭 후드집업_OTI160,아우터,후드 집업,https://www.musinsa.com/app/goods/3277776?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3277776/3277776_16831804926323_500.jpg,슬림,"봄,가을",보통
1432,2023 SRPING UNI 배색 TAPE 후드집업_OTI111,아우터,기타 아우터,https://www.musinsa.com/app/goods/3277588?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3277588/3277588_16831783410621_500.jpg,루즈,"봄,가을",보통
1433,케이블 배색 포인트 가디건 탑 세트(CD-2054),아우터,카디건,https://www.musinsa.com/app/goods/3277292?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3277292/3277292_16831743995149_500.jpg,레귤러,여름,보통
1434,케이블 썸머 부클 카라 니트 가디건(CD-2057),아우터,카디건,https://www.musinsa.com/app/goods/3277291?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3277291/3277291_16831743936478_500.jpg,레귤러,여름,보통
1435,셀린 크롭 반팔 자켓 - 네이비,아우터,나일론/코치 재킷,https://www.musinsa.com/app/goods/3277012?loc=goods_rank,//image.msscdn.net/images/goods_img/20230504/3277012/3277012_16831703611049_500.jpg,"레귤러,루즈","봄,여름,가을","약간 얇음,보통"
1436,트리코트 쿨터치 반팔 아노락 LIGHT KHAKI,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3271785?loc=goods_rank,//image.msscdn.net/images/goods_img/20230502/3271785/3271785_16830922712641_500.jpg,오버 사이즈,여름,약간 얇음
1437,썸머 부클 트위드 크롭 니트 가디건(CD-2056),아우터,카디건,https://www.musinsa.com/app/goods/3271747?loc=goods_rank,//image.msscdn.net/images/goods_img/20230502/3271747/3271747_16830114115988_500.jpg,레귤러,여름,보통
1438,트리코트 쿨터치 반팔 아노락 BLACK,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3271608?loc=goods_rank,//image.msscdn.net/images/goods_img/20230502/3271608/3271608_16830923482053_500.jpg,오버 사이즈,여름,약간 얇음
1439,Signature Real Linen Jacket (Pale Khaki),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3267440?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3267440/3267440_16826648233478_500.jpg,루즈,"봄,여름",얇음
1440,Signature Real Linen Jacket (Oatmeal),아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3267437?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3267437/3267437_16826650772685_500.jpg,루즈,"봄,여름",보통
1441,Silky Half Jacket (Daisy),아우터,카디건,https://www.musinsa.com/app/goods/3267435?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3267435/3267435_16830110363991_500.jpg,루즈,"봄,여름",약간 얇음
1442,Silky Half Jacket (White),아우터,카디건,https://www.musinsa.com/app/goods/3267434?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3267434/3267434_16830106357694_500.jpg,루즈,"봄,여름",약간 얇음
1443,Day cardigan (Black),아우터,카디건,https://www.musinsa.com/app/goods/3267430?loc=goods_rank,//image.msscdn.net/images/goods_img/20230427/3267430/3267430_16830089947020_500.jpg,슬림,"봄,여름",얇음
1444,CROCHET KNIT CARDIGAN IVORY,아우터,카디건,https://www.musinsa.com/app/goods/3260961?loc=goods_rank,//image.msscdn.net/images/goods_img/20230425/3260961/3260961_16830902690807_500.jpg,루즈,여름,얇음
1445,고통-성품 블레이져,아우터,슈트/블레이저 재킷,https://www.musinsa.com/app/goods/3260356?loc=goods_rank,//image.msscdn.net/images/goods_img/20230425/3260356/3260356_16826541280748_500.jpg,레귤러,"봄,가을",보통
1446,컬러 포인트 숏 슬리브 가디건 옐로우,아우터,카디건,https://www.musinsa.com/app/goods/3256390?loc=goods_rank,//image.msscdn.net/images/goods_img/20230424/3256390/3256390_16825792392428_500.jpg,슬림,"봄,여름",약간 얇음
1447,컬러 포인트 숏 슬리브 가디건 네이비,아우터,카디건,https://www.musinsa.com/app/goods/3256387?loc=goods_rank,//image.msscdn.net/images/goods_img/20230424/3256387/3256387_16825793479205_500.jpg,슬림,"봄,여름",약간 얇음
1448,AC HC Suede Vest. Camel,아우터,베스트,https://www.musinsa.com/app/goods/3270193?loc=goods_rank,//image.msscdn.net/images/goods_img/20230501/3270193/3270193_16829267969441_500.jpg,슬림,"봄,여름,가을,겨울",보통
1449,leedsless space cargo hood zip-up 리즈리스 스페이스 카고 후드집업 [gray],아우터,후드 집업,https://www.musinsa.com/app/goods/3269980?loc=goods_rank,//image.msscdn.net/images/goods_img/20230501/3269980/3269980_16828945543174_500.jpg,"루즈,오버 사이즈","봄,여름,가을,겨울",보통
1450,leedsless space cargo hood zip-up 리즈리스 스페이스 카고 후드집업 [black],아우터,후드 집업,https://www.musinsa.com/app/goods/3269978?loc=goods_rank,//image.msscdn.net/images/goods_img/20230501/3269978/3269978_16828938619104_500.jpg,"루즈,오버 사이즈","봄,여름,가을,겨울",보통
1451,샴브레이 셔츠 자켓_베이지,아우터,기타 아우터,https://www.musinsa.com/app/goods/3269956?loc=goods_rank,//image.msscdn.net/images/goods_img/20230501/3269956/3269956_16828807736034_500.jpg,루즈,"봄,여름,가을",약간 얇음
1452,린넨 쵸어 자켓_네이비,아우터,기타 아우터,https://www.musinsa.com/app/goods/3269955?loc=goods_rank,//image.msscdn.net/images/goods_img/20230501/3269955/3269955_16828800071077_500.jpg,루즈,"봄,여름,가을",약간 얇음
1453,린넨 쵸어 자켓_에크루,아우터,기타 아우터,https://www.musinsa.com/app/goods/3269954?loc=goods_rank,//image.msscdn.net/images/goods_img/20230501/3269954/3269954_16828794821692_500.jpg,루즈,"봄,여름,가을",약간 얇음
1454,슈퍼비전 윈드브레이커 자켓 핑크-블랙,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3269880?loc=goods_rank,//image.msscdn.net/images/goods_img/20230430/3269880/3269880_16828481010600_500.jpg,루즈,"봄,여름,가을",보통
1455,슈퍼비전 윈드브레이커 자켓 핑크-화이트,아우터,아노락 재킷,https://www.musinsa.com/app/goods/3269879?loc=goods_rank,//image.msscdn.net/images/goods_img/20230430/3269879/3269879_16828480610588_500.jpg,루즈,"봄,여름,가을",보통
